STATUS,200
MESSAGEID,M181000I
MESSAGE,正常に終了しました。
DATE,2026-03-03T12:35:21.007+09:00
PARAMETER,FORMAT,CSV
PARAMETER,LANG,JP
PARAMETER,DB,PR01
PARAMETER,STARTDATE,
PARAMETER,ENDDATE,
PARAMETER,STARTPOSITION,
NEXTPOSITION,
SERIES_CODE,NAME_OF_TIME_SERIES_J,UNIT_J,FREQUENCY,CATEGORY_J,LAST_UPDATE,SURVEY_DATES,VALUES
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198710,82.7
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198711,82.7
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198712,82.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198801,82.7
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198802,82.7
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198803,82.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198804,82.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198805,82.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198806,82.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198807,82.7
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198808,82.5
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198809,82.3
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198810,82.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198811,82.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198812,82.3
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198901,82.3
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198902,82.4
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198903,82.3
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198904,84.7
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198905,84.5
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198906,84.5
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198907,84.4
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198908,84.5
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198909,84.3
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198910,84.3
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198911,84.3
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,198912,84.3
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199001,85.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199002,85
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199003,85
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199004,85.4
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199005,85.6
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199006,86
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199007,86.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199008,86.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199009,86.7
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199010,86.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199011,86.9
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199012,87.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199101,87.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199102,88.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199103,88.3
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199104,88.7
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199105,89.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199106,89.5
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199107,89.5
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199108,89.6
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199109,89.5
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199110,89.4
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199111,89.3
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199112,89.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199201,89.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199202,89.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199203,89.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199204,89
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199205,89
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199206,89.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199207,88.9
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199208,88.9
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199209,88.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199210,88.6
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199211,88.7
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199212,88.6
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199301,88.5
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199302,88.3
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199303,88.3
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199304,88.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199305,88.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199306,88
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199307,87.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199308,87.7
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199309,87.4
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199310,87.3
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199311,87.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199312,86.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199401,86.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199402,86.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199403,86.5
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199404,86.3
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199405,86.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199406,86
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199407,86
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199408,86
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199409,86.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199410,86.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199411,86.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199412,86.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199501,86
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199502,86
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199503,86
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199504,86
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199505,86
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199506,85.9
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199507,85.9
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199508,85.9
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199509,85.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199510,85.5
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199511,85.5
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199512,85.4
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199601,85.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199602,85.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199603,85
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199604,85.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199605,84.9
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199606,84.6
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199607,84.6
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199608,84.6
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199609,84.6
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199610,84.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199611,84.9
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199612,84.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199701,84.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199702,84.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199703,84.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199704,86.5
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199705,86.5
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199706,86.5
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199707,86.4
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199708,86.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199709,86.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199710,86
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199711,86
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199712,86
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199801,85.6
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199802,85.5
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199803,85.5
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199804,85.4
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199805,85.4
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199806,85.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199807,85.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199808,85.4
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199809,85.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199810,85.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199811,85.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199812,85.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199901,85.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199902,85
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199903,85
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199904,84.3
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199905,84
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199906,84
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199907,83.9
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199908,83.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199909,83.9
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199910,83.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199911,83.9
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,199912,83.9
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200001,84
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200002,84
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200003,83.9
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200004,83.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200005,83.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200006,83.6
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200007,83.6
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200008,83.5
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200009,83.4
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200010,83.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200011,83.3
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200012,83.4
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200101,83.4
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200102,83.4
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200103,83.4
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200104,83
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200105,83
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200106,82.9
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200107,82.7
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200108,82.6
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200109,82.6
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200110,82.5
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200111,82.6
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200112,82.5
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200201,82.4
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200202,82.4
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200203,82.3
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200204,81.6
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200205,81.3
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200206,81.3
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200207,81.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200208,81.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200209,81.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200210,81
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200211,81.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200212,81
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200301,81
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200302,81
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200303,80.9
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200304,80.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200305,80.8
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200306,81.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200307,81.1
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200308,80.9
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200309,81
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200310,80.9
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200311,81
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200312,81.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200401,81.2
PRCG20_2200820001,類別/_窯業・土石製品,2020年=100,MONTHLY,企業物価指数 2020年基準/国内企業物価指数,20260212,200402,81.2
